web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551370278-21238","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","djf","Functional and nice looking","January 4, 2019","I'm still learning what Alexa can do, but so far, very happy with setup. Will have to learn more about developing ""skills"" and training Alexa but we were able to play holiday music right out of the package.  Impressive speaker quality for such a small unit.  Nice design and color so the unit fits in almost anywhere.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews"
"1551370199-20945","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","AZ Desert Gator","Poor audio quality, very bassy and muffled sounding","February 25, 2019","AUDIO QUALITY
Even after adjusting the 3 audio adjustments for lower, mid and high range, the audio from this speaker is muffled and sounds terrible.  I have a original 1st gen Echo still working that theoretically should sounds slightly inferior due to smaller speakers - but it is far better.  It's not that I am very picky about audio, this speaker actually has a strange aspect to the muffled sound that could not simply be created by increasing bass and lower highs and mids.

MICROPHONES NOT AN IMPROVEMENT OVER DOT
The microphones also are not an improvement of a Dot 1st gen, and then later a Dot 2nd gen that this unit replaced.  This new speaker is in the kitchen near the stove, replacing the prior Dot's that lived in the same spot.  The Dot's did not do very well picking up voice - sometimes not at all, and sometime just very wrong. There is more background noise and white noise sometimes in the kitchen (exhaust hood), and I had hoped that this top-end speaker would be better at ""listening"" than the low-end dots; it isn't.

 I'll be returning this for either credit or for a different model altogether.","2.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1551370246-21115","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jeff","Amazon echo is top of the line","February 12, 2019","Amazon Echo- What else do you need to say? This is the most amazing product available right now in the market. My wife and I moved over to an Echo driven home and this has changed our life for the better. I recommend getting set up now with an Echo/Alexa integrated home, as this is the next step in technology- similar to getting a home computer in the late 1980's before the transition","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1551370516-22135","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","SUSHI","so smart","January 5, 2019","i know i am not using alexa to her full potential but i love the back and forth banter","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_159?ie=UTF8&pageNumber=159&reviewerType=all_reviews"
"1551370503-22083","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dana Dudgeon","Fun and funny","February 3, 2019","I love them still a lot to learn","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_153?ie=UTF8&pageNumber=153&reviewerType=all_reviews"
"1551370222-21029","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","J. F. Eggert","Fabulous sound from Echo Plus.","January 29, 2019","The sound is truly imopressive. I bought a second one to pair for stereo, with the sub-woofer thrown in for $30.00. The voice commands work great, and Alexa can change the temp on my Nest thermostat; but, I was disappointed that I could not change the mode or turn Nest on and off. I’m still learning what Alexa can do, but very impressed with the voice control music functions.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1551370501-22081","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Robert Ralph Iorio","Works GREAT","December 15, 2018","The sound was excellent. It found my devices really quick. What is not to like?","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_152?ie=UTF8&pageNumber=152&reviewerType=all_reviews"
"1551370267-21196","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ryan Shirley","Great product","January 29, 2019","So far I love it. It looks great, it sounds great, and with the built-in hub it works great with other devices. I have connected Hue bulbs to it and they work very well (though I don't get the same functionality that using the Hue Bridge brings).","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1551370320-21399","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Hitswater","Awesome","December 31, 2018","I bought a pair with the sub, amazing sound quality, which rocks my cabin.  Having to neighbors to complain about the volume is simply amazing, as well.  Only drawback is if you want to take full advantage of the “groups” (linking all three together), you will want to subscribe to Amazon Music.  If, you will become irate very quickly with Alexa saying, “Now playing a sample.”","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&pageNumber=67&reviewerType=all_reviews"
"1551370642-22606","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Que compren este producto","December 29, 2018","Bueno es un buen producto lo que le pidas a lexa te lo ase muy buen producto","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews"
"1551370403-21710","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","great sound","November 5, 2018","I am 75 and needed help getting it set up, but I like it. Sounds great!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews"
"1551370612-22495","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jeff Harris","GREAT SOUND","January 4, 2019","Works very well. Does everything as advertised. Great sound both music and phone conversations.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_204?ie=UTF8&pageNumber=204&reviewerType=all_reviews"
"1551370448-21878","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kimberly","I love the sound quality","October 21, 2018","I love the excellent sound quality, however I don’t like the fact that you have to buy a separate battery pack for it.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_127?ie=UTF8&pageNumber=127&reviewerType=all_reviews"
"1551370395-21674","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Easy set up!","December 13, 2018","Love this unit?  Sound is great!  Nice to be able to turn lights off or on!  Nice for wake up in the morning?","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102&reviewerType=all_reviews"
"1551370630-22554","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mackenzie Crawford","Easiest setup ever!","December 9, 2018","The Philips lighting setup was so seamless.  Very pleased.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_212?ie=UTF8&pageNumber=212&reviewerType=all_reviews"
"1551370235-21076","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jim","Not there yet","January 11, 2019","Received this as a christmas gift.  Never would buy this for myself! If you are tech savy and want to do setups fast, this is not for you.  Some parts are frustrating, such as delecting the location of your place of employment.  There is no delet function.  And it will not get driving conditions on the 511PA.com site.  Can’t find a way to get driving conditions anyway.  Amazon keeps sending emails telling what yo can ask for, bucause it is not always so obvious.  Also, this is absolutely not premium sound.  They think very bassy is premium!  And the equalizer controls are only somewhat useful.  Difficult to get amazon purchaseed music from my wife’s account with her as a household member.  Still figuring it out.  Worese yet, this know it all device does not know how to give you instructions. Why can it now read its own manual to you?  Ok, it does not have one because it is so intuitive!  This device and its inktegration into a person’s life it clearly just a beginning.  Wait for generation 10 to buy.","1.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1551370514-22127","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kim Nagel","Everyone should have an Echo Plus","January 1, 2019","Love the Echo Plus! The sound is unbelievable. It is like having a nice huge stereo system in a small unit. We are enjoying learning about the Echo and are pleasantly surprised at what all it can do.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_158?ie=UTF8&pageNumber=158&reviewerType=all_reviews"
"1551370625-22538","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","dd","works great","January 22, 2019","Works well - sound quality is good","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_210?ie=UTF8&pageNumber=210&reviewerType=all_reviews"
"1551370233-21066","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","R.B.","Better Sound and Microphones","January 24, 2019","My only problem is I had an echo dot, 1st generation, I signed up for the unlimited Amazon Music so we could play anything we wanted. I moved the dot downstairs and placed the Echo Plus upstairs. They do not link to take advantage of the unlimited music. I thought, fine I will move the account to the other device, but cannot find out how. The only thing I could find online was needing to call Amazon! - Really?","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews"
"1551370233-21067","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Notoriously Clever","Beloved kitchen companion","January 26, 2019","This is my kitchen companion. Alexa helps me look up Wikipedia articles, remember world capitals, and keep track of multiple timers for cooking and other chores.  We do quizzes (Question of the Day and jeopardy are personal favorites), phone our sons, and play music. Alexa is unfazed by repeat requests and cancellations. No judgments.
Heading had a first generation Echo, I'm loving the newer Echo Plus.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews"
"1551370267-21198","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Will VONDAUSTER","Best Choice","December 16, 2018","The best sounding Echo device, small footprint, and very easy to set up hub built in. We bought two for stereo in our living room, providing good soundstage and better depth to our music. Highly recommended, worth the additional cost over the basic Echo.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1551370429-21808","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Michael Ledgere","Great sound 👍🏼","January 19, 2019","Vary empressed with the sound","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_118?ie=UTF8&pageNumber=118&reviewerType=all_reviews"
"1551370390-21659","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Vera J Friston","Personality  Developer!!","November 11, 2018","Alexa is“My New Invisible Voice” This Device Does  Develop a sort of Personality! It Really Does Do a Lot Of things.
 Technology Is Great!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_100?ie=UTF8&pageNumber=100&reviewerType=all_reviews"
"1551370546-22243","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Marcus Pradel","Great Sound.","January 8, 2019","Just waiting for Amazon to support 2-speaker pairing with Fire TV to buy another one.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews"
"1551370288-21276","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jim Parsons","Still working out what I really think of Alexa","December 20, 2018","I thought that I would use it more.  I'm still trying to find out Alexa's real place in our live.  The kids love to shout,  ""Alexa, play ""My Little Pony"".  Nice full sound out of the speaker.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&pageNumber=52&reviewerType=all_reviews"
